Fecha,Active_energy,Reactive_energy,Voltaje_FA,Voltaje_FC
2021-01-01 00:00:00,0.357840980804741,0.2827883838970557,455.1391708964019,510.5610016387444
2021-01-01 01:00:00,0.3722642351844329,0.4313773208478047,469.9787873561061,469.91717779181977
2021-01-01 02:00:00,1.0446868278946968,0.3386255117629699,468.72112010681343,546.9491471624839
2021-01-01 03:00:00,0.5664245271391556,0.4957914849574403,452.3292549920031,444.12298923388977
2021-01-01 04:00:00,1.0805562356156604,0.4720183092978711,513.4775958185376,535.4637192273169
2021-01-01 05:00:00,0.7627596853162217,0.5588658404338718,534.8295432098516,539.1585889095745
2021-01-01 06:00:00,1.298645540819824,0.734094348796981,480.5045276684328,514.9232292526586
2021-01-01 07:00:00,1.56533729207243,0.6391196195137926,504.5610806162086,449.2954740738459
2021-01-01 08:00:00,1.5426226220120565,0.7607898635048542,547.6025779659803,547.5026367547457
2021-01-01 09:00:00,1.217184983237953,0.6083901042930671,487.9381800001386,563.0448746542553
2021-01-01 10:00:00,1.1651753610297628,0.8274446359097181,510.8964254219457,510.13741468527945
2021-01-01 11:00:00,1.7212241139329676,0.6659285569541102,489.45176287299887,513.6484481987954
2021-01-01 12:00:00,1.5081370469370283,0.7234232803878946,451.6322017067392,412.11318204349647
2021-01-01 13:00:00,1.279260999673104,0.6110973720930094,453.0004990265151,424.9559077683276
2021-01-01 14:00:00,1.2263224545496367,0.5487202224790256,468.18685027249177,396.1244633434456
2021-01-01 15:00:00,1.688399407193622,0.5793140723624348,444.635795700616,503.6731655751829
2021-01-01 16:00:00,1.0838881047954383,0.8655536960910657,505.2930175230934,537.194225777681
2021-01-01 17:00:00,1.199296978913772,0.6294767317511225,481.8097358019222,374.820750540842
2021-01-01 18:00:00,1.3931301665727296,0.5497844024712395,459.37710998174015,479.7214659107003
2021-01-01 19:00:00,1.6892803135926222,0.8282342858004594,487.44532822714046,454.890891831998
2021-01-01 20:00:00,1.5356163067722834,0.6130459881822252,457.8974119320433,457.0087960997186
2021-01-01 21:00:00,1.7350830281106815,0.8271476507585898,504.6725836021381,507.9605260974287
2021-01-01 22:00:00,1.5074070334894136,0.9024109268058448,501.3692988764608,481.6360508550402
2021-01-01 23:00:00,1.4315197020311994,0.7395835129014648,493.4185290230984,463.0333454600472
2021-01-02 00:00:00,1.557737497347233,0.995779455551172,535.295661304612,416.71310867021134
2021-01-02 01:00:00,1.1406076299232404,0.5739102710247974,549.6981748412436,431.6733229993319
2021-01-02 02:00:00,1.0898315370777485,0.4714640958061804,503.6375927878229,507.2968851059821
2021-01-02 03:00:00,1.3239535276756689,0.4583362729774378,485.66930098049954,420.9864379352493
2021-01-02 04:00:00,1.5615715204449496,0.7291836919791603,480.4945295480871,449.8932929285901
2021-01-02 05:00:00,1.563517835520542,0.8644616551516545,498.53143247078856,430.10975252494063
2021-01-02 06:00:00,1.7693581906092242,0.8177769734618243,451.43103979869375,543.5390417855019
2021-01-02 07:00:00,1.4180950559196588,0.9622798224918157,457.6268915904668,465.3813754643311
2021-01-02 08:00:00,2.1144835748290065,0.7496900188887871,525.503356619881,420.6827233705324
2021-01-02 09:00:00,1.86799418850108,0.7285866163212081,461.4043917189279,479.7428385163966
2021-01-02 10:00:00,1.8054749010816549,0.8222761112681944,528.2112304424494,476.7084105258597
2021-01-02 11:00:00,1.754046716949817,0.7875573514242697,540.3295614743762,486.218310436599
2021-01-02 12:00:00,1.6485055211793025,0.959119374847866,541.7285759726865,495.4650570007575
2021-01-02 13:00:00,1.5123572283813451,0.7142717317795653,508.35063249312617,517.0567810087298
2021-01-02 14:00:00,0.7789888146362542,0.4448860195586974,485.88037726655415,423.9773697715766
2021-01-02 15:00:00,1.4642334769602816,0.6128533647735421,491.9576287692311,553.2848013898047
2021-01-02 16:00:00,1.686037513498648,0.8606922960660695,525.1742602746964,587.5360097776509
